date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:27:19	305703/305703	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:15%20GMT	https://www.kccitm.edu.in/about-us/greater-noida-delhi-ncr-great-city	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/greater-noida-delhi-ncr-great-city.html	(from https://www.kccitm.edu.in/)
11:27:21	319866/319866	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:18%20GMT	https://www.kccitm.edu.in/about-us/kcc-group	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-group.html	(from https://www.kccitm.edu.in/)
11:27:22	301082/301082	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:19%20GMT	https://www.kccitm.edu.in/about-us/governing-council	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/governing-council.html	(from https://www.kccitm.edu.in/)
11:27:23	318950/318950	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:20%20GMT	https://www.kccitm.edu.in/about-us/kcc-institute-technology-management-ranking	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institute-technology-management-ranking.html	(from https://www.kccitm.edu.in/)
11:27:25	306514/306514	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:21%20GMT	https://www.kccitm.edu.in/about-us/anti-ragging-act	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/anti-ragging-act.html	(from https://www.kccitm.edu.in/)
11:27:26	316244/316244	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:23%20GMT	https://www.kccitm.edu.in/academics/departments	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/academics/departments.html	(from https://www.kccitm.edu.in/)
11:27:27	320835/320835	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:24%20GMT	https://www.kccitm.edu.in/academics/academic-calendar	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/academics/academic-calendar.html	(from https://www.kccitm.edu.in/)
11:27:28	319214/319214	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:25%20GMT	https://www.kccitm.edu.in/academics/teaching-pedagogy	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/academics/teaching-pedagogy.html	(from https://www.kccitm.edu.in/)
11:27:30	377208/377208	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:26%20GMT	https://www.kccitm.edu.in/academics/faculty	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/academics/faculty.html	(from https://www.kccitm.edu.in/)
11:27:31	299316/299316	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:28%20GMT	https://www.kccitm.edu.in/academics/examination	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/academics/examination.html	(from https://www.kccitm.edu.in/)
11:27:33	314423/314423	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:29%20GMT	https://www.kccitm.edu.in/academics/center-of-excellence	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/academics/center-of-excellence.html	(from https://www.kccitm.edu.in/)
11:27:34	304857/304857	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:30%20GMT	https://www.kccitm.edu.in/admission-process-kccitm	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/admission-process-kccitm.html	(from https://www.kccitm.edu.in/)
11:27:36	310495/310495	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:32%20GMT	https://www.kccitm.edu.in/admissions/eligibility	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/admissions/eligibility.html	(from https://www.kccitm.edu.in/)
11:27:37	297662/297662	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:34%20GMT	https://www.kccitm.edu.in/admissions/admission-manger-kccitm	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/admissions/admission-manger-kccitm.html	(from https://www.kccitm.edu.in/)
11:27:39	320458/320458	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:35%20GMT	https://www.kccitm.edu.in/admissions/prospectus-download	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/admissions/prospectus-download.html	(from https://www.kccitm.edu.in/)
11:27:40	306386/306386	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:37%20GMT	https://www.kccitm.edu.in/admissions/payment-procedure	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/admissions/payment-procedure.html	(from https://www.kccitm.edu.in/)
11:27:41	313466/313466	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:38%20GMT	https://www.kccitm.edu.in/fee-structure	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/fee-structure.html	(from https://www.kccitm.edu.in/)
11:27:42	190/190	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:57:40%20GMT	https://www.kccitm.edu.in/Uploads/StreamImage/1ste_program-img1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/StreamImage/1ste_program-img1.4a.delayed	(from https://www.kccitm.edu.in/)
11:27:43	324906/324906	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:39%20GMT	https://www.kccitm.edu.in/programs	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/programs.html	(from https://www.kccitm.edu.in/)
11:27:43	28168/28168	---M--	200	added ('OK')	image/jpeg	etag:%22fa8fb6bdc980d51:0%22	https://www.kccitm.edu.in/uploads/streamimage/1ste_program-img1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/streamimage/1ste_program-img1.jpg	(from https://www.kccitm.edu.in/)
11:27:46	390622/390622	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:43%20GMT	https://www.kccitm.edu.in/courses/b-tech/btech-computer-science-and-engineering	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/btech-computer-science-and-engineering.html	(from https://www.kccitm.edu.in/)
11:27:48	369816/369816	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:43%20GMT	https://www.kccitm.edu.in/courses/b-tech/b-tech-mechanical-engineering	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/b-tech-mechanical-engineering.html	(from https://www.kccitm.edu.in/)
11:27:49	367368/367368	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:44%20GMT	https://www.kccitm.edu.in/courses/b-tech/b-tech-electronics-communication	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/b-tech-electronics-communication.html	(from https://www.kccitm.edu.in/)
11:27:50	308788/308788	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:44%20GMT	https://www.kccitm.edu.in/under-graduate-engineering-programmes/	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/under-graduate-engineering-programmes/index.html	(from https://www.kccitm.edu.in/)
11:27:52	367395/367395	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:48%20GMT	https://www.kccitm.edu.in/courses/b-tech/b-tech-electrical-engineering	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/b-tech-electrical-engineering.html	(from https://www.kccitm.edu.in/)
11:27:53	366255/366255	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:49%20GMT	https://www.kccitm.edu.in/courses/b-tech/b-tech-civil-engineering	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/b-tech-civil-engineering.html	(from https://www.kccitm.edu.in/)
11:27:54	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:57:53%20GMT	https://www.kccitm.edu.in/program-detail.aspx?mpgid=64&pgidtrail=64&levelid=1&courseid=23	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/program-detail.52536d.delayed	(from https://www.kccitm.edu.in/)
11:27:55	368414/368414	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:50%20GMT	https://www.kccitm.edu.in/courses/b-tech/b-tech-information-technology	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/b-tech-information-technology.html	(from https://www.kccitm.edu.in/)
11:27:57	361262/361262	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:53%20GMT	https://www.kccitm.edu.in/courses/b-tech/cse-internet-of-things	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/cse-internet-of-things.html	(from https://www.kccitm.edu.in/)
11:27:59	382389/382389	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:55%20GMT	https://www.kccitm.edu.in/courses/b-tech/artificial-intelligence-and-machine-learning	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/artificial-intelligence-and-machine-learning.html	(from https://www.kccitm.edu.in/)
11:27:59	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:57:58%20GMT	https://www.kccitm.edu.in/program-detail.aspx?mpgid=64&pgidtrail=64&levelid=1&courseid=29	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/program-detail.566faf.delayed	(from https://www.kccitm.edu.in/)
11:28:02	360689/360689	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:57:56%20GMT	https://www.kccitm.edu.in/courses/b-tech/data-sciences	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/data-sciences.html	(from https://www.kccitm.edu.in/)
11:28:05	382104/382104	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:01%20GMT	https://www.kccitm.edu.in/courses/b-tech/btech-computer-science-and-information-technology	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/btech-computer-science-and-information-technology.html	(from https://www.kccitm.edu.in/)
11:28:08	369070/369070	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:01%20GMT	https://www.kccitm.edu.in/courses/b-tech/btech-computer-science-and-engineering-artificial-intelligence	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/btech-computer-science-and-engineering-artificial-intelligence.html	(from https://www.kccitm.edu.in/)
11:28:09	366185/366185	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:03%20GMT	https://www.kccitm.edu.in/courses/b-tech/btech-artificial-intelligence-and-machine-learning	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/btech-artificial-intelligence-and-machine-learning.html	(from https://www.kccitm.edu.in/)
11:28:10	192/192	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:58:09%20GMT	https://www.kccitm.edu.in/program-detail.aspx?mpgid=64&pgidtrail=64&levelid=1&courseid=32	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/program-detail.5a48d6.delayed	(from https://www.kccitm.edu.in/)
11:28:11	190/190	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:58:10%20GMT	https://www.kccitm.edu.in/Uploads/StreamImage/2ste_program-img3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/StreamImage/2ste_program-img3.5c.delayed	(from https://www.kccitm.edu.in/)
11:28:11	15582/15582	---M--	200	added ('OK')	image/jpeg	etag:%22fa8fb6bdc980d51:0%22	https://www.kccitm.edu.in/uploads/streamimage/2ste_program-img3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/streamimage/2ste_program-img3.jpg	(from https://www.kccitm.edu.in/)
11:28:13	354015/354015	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:09%20GMT	https://www.kccitm.edu.in/courses/b-tech/btech-computer-science-hindi	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/b-tech/btech-computer-science-hindi.html	(from https://www.kccitm.edu.in/)
11:28:15	320810/320810	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:11%20GMT	https://www.kccitm.edu.in/kcc-ilhe	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/kcc-ilhe.html	(from https://www.kccitm.edu.in/)
11:28:15	190/190	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:58:12%20GMT	https://www.kccitm.edu.in/Uploads/StreamImage/3ste_program-img2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/StreamImage/3ste_program-img2.5f.delayed	(from https://www.kccitm.edu.in/)
11:28:16	24948/24948	---M--	200	added ('OK')	image/jpeg	etag:%22275cf4bdc980d51:0%22	https://www.kccitm.edu.in/uploads/streamimage/3ste_program-img2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/streamimage/3ste_program-img2.jpg	(from https://www.kccitm.edu.in/)
11:28:19	354649/354649	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:16%20GMT	https://www.kccitm.edu.in/courses/m-tech/m-tech-electronics-communication-engineering	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/m-tech/m-tech-electronics-communication-engineering.html	(from https://www.kccitm.edu.in/)
11:28:21	303905/303905	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:16%20GMT	https://www.kccitm.edu.in/courses/m-tech/	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/m-tech/index.html	(from https://www.kccitm.edu.in/)
11:28:23	353627/353627	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:17%20GMT	https://www.kccitm.edu.in/courses/m-tech/m-tech-mechanical-engineering	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/m-tech/m-tech-mechanical-engineering.html	(from https://www.kccitm.edu.in/)
11:28:25	350172/350172	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:20%20GMT	https://www.kccitm.edu.in/courses/m-tech/m-tech-in-computer-science-and-engineering	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/courses/m-tech/m-tech-in-computer-science-and-engineering.html	(from https://www.kccitm.edu.in/)
11:28:27	340960/340960	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:22%20GMT	https://www.kccitm.edu.in/infrastructure/academic-block	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/academic-block.html	(from https://www.kccitm.edu.in/)
11:28:29	326140/326140	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:25%20GMT	https://www.kccitm.edu.in/infrastructure/facilities	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/facilities.html	(from https://www.kccitm.edu.in/)
11:28:29	149/149	---M--	302	error ('Found')	text/html	date:Fri,%2006%20Mar%202026%2005:58:27%20GMT	https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.66.delayed	(from https://www.kccitm.edu.in/)
11:28:32	314225/314225	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:29%20GMT	https://www.kccitm.edu.in/infrastructure/sports-complex	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/sports-complex.html	(from https://www.kccitm.edu.in/)
11:28:34	312729/312729	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:29%20GMT	https://www.kccitm.edu.in/infrastructure/activity-clubs	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/activity-clubs.html	(from https://www.kccitm.edu.in/)
11:28:36	307609/307609	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:30%20GMT	https://www.kccitm.edu.in/training-placement/about-placement-cell	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/about-placement-cell.html	(from https://www.kccitm.edu.in/)
11:28:38	351154/351154	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:33%20GMT	https://www.kccitm.edu.in/training-placement/our-recruiters	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/our-recruiters.html	(from https://www.kccitm.edu.in/)
11:28:40	303318/303318	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:35%20GMT	https://www.kccitm.edu.in/training-placement/placement-policy	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/placement-policy.html	(from https://www.kccitm.edu.in/)
11:28:40	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:58:39%20GMT	https://www.kccitm.edu.in/training-placement/crc-Infrastructure	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/crc-Infrastructure.6d.delayed	(from https://www.kccitm.edu.in/)
11:28:42	721674/721674	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:37%20GMT	https://www.kccitm.edu.in/training-placement/placement-updates	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/placement-updates.html	(from https://www.kccitm.edu.in/)
11:28:44	298643/298643	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:39%20GMT	https://www.kccitm.edu.in/training-placement/crc-infrastructure	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/crc-infrastructure.html	(from https://www.kccitm.edu.in/)
11:28:46	311406/311406	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:42%20GMT	https://www.kccitm.edu.in/training-placement/internship/training-placement/internship	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/internship/training-placement/internship.html	(from https://www.kccitm.edu.in/)
11:28:48	299751/299751	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:43%20GMT	https://www.kccitm.edu.in/training-placement/placement-record	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/placement-record.html	(from https://www.kccitm.edu.in/)
11:28:50	297046/297046	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:45%20GMT	https://www.kccitm.edu.in/training-placement/industrial-training	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/industrial-training.html	(from https://www.kccitm.edu.in/)
11:28:52	308424/308424	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:48%20GMT	https://www.kccitm.edu.in/training-placement/industry-visits	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/industry-visits.html	(from https://www.kccitm.edu.in/)
11:28:54	301943/301943	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:49%20GMT	https://www.kccitm.edu.in/training-placement/crc-team	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/crc-team.html	(from https://www.kccitm.edu.in/)
11:28:55	307214/307214	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:51%20GMT	https://www.kccitm.edu.in/news-and-announcements/image-gallery	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/news-and-announcements/image-gallery.html	(from https://www.kccitm.edu.in/)
11:28:57	328112/328112	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:52%20GMT	https://www.kccitm.edu.in/news-and-announcements/video-gallery	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/news-and-announcements/video-gallery.html	(from https://www.kccitm.edu.in/)
11:28:59	301821/301821	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:54%20GMT	https://www.kccitm.edu.in/news-and-announcements/student-testimonial	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/news-and-announcements/student-testimonial.html	(from https://www.kccitm.edu.in/)
11:29:01	378073/378073	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:56%20GMT	https://www.kccitm.edu.in/news-and-announcements/events	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/news-and-announcements/events.html	(from https://www.kccitm.edu.in/)
11:29:03	305882/305882	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:58:59%20GMT	https://www.kccitm.edu.in/news-and-announcements	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/news-and-announcements.html	(from https://www.kccitm.edu.in/)
11:29:05	314418/314418	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:59:00%20GMT	https://www.kccitm.edu.in/news-and-announcements/placement-updates	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/news-and-announcements/placement-updates.html	(from https://www.kccitm.edu.in/)
11:29:07	298939/298939	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:59:02%20GMT	https://www.kccitm.edu.in/fuel2024	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/fuel2024.html	(from https://www.kccitm.edu.in/)
11:29:09	334039/334039	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:59:04%20GMT	https://www.kccitm.edu.in/orientation	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/orientation.html	(from https://www.kccitm.edu.in/)
11:29:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.7d.delayed	(from https://www.kccitm.edu.in/)
11:29:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.7e.delayed	(from https://www.kccitm.edu.in/)
11:29:10	306056/306056	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:59:05%20GMT	https://www.kccitm.edu.in/contact	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/contact.html	(from https://www.kccitm.edu.in/)
11:29:10	16989/16989	---M-Z	200	added ('OK')	application/javascript	etag:%227eba7a64a69adc1:0%22	https://web-in21.mxradon.com/t/Tracker.js	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/web-in21.mxradon.com/t/Tracker.js	(from https://www.kccitm.edu.in/)
11:29:11	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2005:59:10%20GMT	https://www.kccitm.edu.in/Handler.ashx	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Handler.81.delayed	(from https://www.kccitm.edu.in/)
11:29:11	1463/1463	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202026%2005:59:10%20GMT	https://www.kccitm.edu.in/handler.ashx	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/handler.jpg	(from https://www.kccitm.edu.in/)
11:29:13	308124/308124	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:59:10%20GMT	https://www.kccitm.edu.in/training-placement/personality-development-program/	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/training-placement/personality-development-program/index.html	(from https://www.kccitm.edu.in/)
11:29:14	296546/296546	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2005:59:08%20GMT	https://www.kccitm.edu.in/placements/industry-academia	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/placements/industry-academia.html	(from https://www.kccitm.edu.in/)
11:29:15	681/681	---M--	200	added ('OK')	image/png	etag:%224b1b2b8ec780d51:0%22	https://www.kccitm.edu.in/images/refresh.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/refresh.png	(from https://www.kccitm.edu.in/)
11:29:15	8685/8685	---M--	200	added ('OK')	image/gif	etag:%22bb7ed480c780d51:0%22	https://www.kccitm.edu.in/images/loading.gif	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/loading.gif	(from https://www.kccitm.edu.in/)
